,school_name,early_career_pay,mid_career_pay,meaning_percentage,stem_percentage,engineering,private_school,religious,art,for_sports_fans,party_school,liberal_arts_school,state_school,research_university,business,sober_school,ivy_league,state_code,type,degree_length,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total,total_enrollment,AIAN_enrollment_percentage,Asian_enrollment_percentage,Black_enrollment_percentage,Hispanic_enrollment_percentage,NHPI_enrollment_percentage,non_resident_enrollment_percentage,total_minority_enrollment_percentage,unknown_enrollment_percentage,White_enrollment_percentage,women_enrollment_percentage,school_rank
969,The Evergreen State College,48600,81700,49,0,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
970,Point Park University,44900,81700,46,1,False,True,False,False,False,False,False,False,False,False,False,False,PA,Private,4 Year,12200.0,31450.0,43650.0,31450.0,43650.0,3737.0,0.002408348943002408,0.014182499331014183,0.16938720899116938,0.039603960396039604,0.0005351886540005352,0.04120952635804121,0.2633128177682633,0.0021407546160021407,0.6933369012576933,0.5614128980465614,over_250
971,Ottawa University Kansas City,45600,81600,0,9,False,True,True,False,False,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,over_250
972,University of Arkansas for Medical Sciences,53900,81600,86,3,False,False,False,False,False,False,False,True,False,False,False,False,AR,Public,4 Year,,8197.0,8197.0,15973.0,15973.0,2890.0,0.002422145328719723,0.045674740484429065,0.08996539792387544,0.03321799307958478,0.00034602076124567473,0.022837370242214532,0.1958477508650519,0.0314878892733564,0.7498269896193772,0.6512110726643598,over_250
973,Florida Southern College,46900,81600,54,14,False,True,True,False,False,False,False,False,False,False,False,False,FL,Private,4 Year,11650.0,36348.0,47998.0,36348.0,47998.0,2670.0,0.0048689138576779025,0.018726591760299626,0.06853932584269663,0.099625468164794,0.0018726591760299626,0.04868913857677903,0.2250936329588015,0.01198501872659176,0.7142322097378278,0.6295880149812734,over_250
974,Mercer University,51100,81600,62,14,False,True,False,False,True,False,False,False,True,False,False,False,GA,Private,4 Year,11616.0,36894.0,48510.0,36894.0,48510.0,8552.0,0.005261927034611787,0.06618334892422825,0.29817586529466794,0.03858746492048644,0.001403180542563143,0.03987371375116932,0.42644995322731527,0.0519176800748363,0.48175865294667913,0.6199719363891487,top_150
975,Valdosta State University,44800,81600,57,7,False,False,False,False,False,False,False,True,True,False,False,False,GA,Public,4 Year,8110.0,7476.0,15586.0,20958.0,29068.0,11563.0,0.002853930640837153,0.011156274323272507,0.3336504367378708,0.04194413214563694,0.001210758453688489,0.02473406555392199,0.4203061489232898,0.004237654587909712,0.5507221309348785,0.6123843293262994,over_250
976,University of North Carolina School of the Arts,47800,81600,52,0,False,False,False,True,False,False,False,True,False,False,False,False,NC,Public,4 Year,9021.0,9358.0,18379.0,25501.0,34522.0,958.0,0.005219206680584551,0.012526096033402923,0.07515657620041753,0.0709812108559499,0.0020876826722338203,0.026096033402922755,0.21189979123173278,0.032359081419624215,0.7296450939457203,0.4822546972860125,over_250
977,Franklin University,47600,81600,51,6,False,True,False,False,False,False,False,False,False,True,False,False,OH,Private,4 Year,,15805.0,15805.0,15805.0,15805.0,5732.0,0.0019190509420795533,0.034193998604326585,0.20917655268667132,0.0314026517794836,0.00104675505931612,0.0157013258897418,0.3086182833217027,0.04204466154919749,0.633635729239358,0.572923935799023,over_250
978,Westfield State University,48800,81500,50,7,False,False,False,False,False,False,False,True,False,False,False,False,MA,Public,4 Year,10948.0,10429.0,21377.0,16509.0,27457.0,6321.0,0.0025312450561619996,0.01107419712070875,0.042556557506723616,0.08005062490112325,0.00047460844803037496,0.004271476032273375,0.17465590887517798,0.046511627906976744,0.7745609871855719,0.5510204081632653,over_250
979,University of Central Arkansas,45600,81500,54,8,False,False,False,False,True,False,False,True,False,False,False,False,AR,Public,4 Year,6854.0,8751.0,15605.0,15274.0,22128.0,11698.0,0.004701658403145837,0.015814669174217814,0.1719097281586596,0.038639083604034875,0.0009403316806291674,0.04915370148743375,0.26209608480082064,0.01213882714994016,0.6766113865618054,0.6108736536160028,over_250
980,The University of Texas Rio Grande Valley,46800,81500,61,18,False,False,False,False,True,False,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
981,Kansas City Art Institute,43500,81400,37,0,False,True,False,True,False,False,False,False,False,False,False,False,MO,Private,4 Year,10400.0,38400.0,48800.0,38400.0,48800.0,,,,,,,,,,,,over_250
982,Tarleton State University,47900,81400,59,7,False,False,False,False,False,False,False,True,False,False,False,False,TX,Public,4 Year,11800.0,9077.0,20877.0,21412.0,33212.0,11681.0,0.005821419399024056,0.010358702165910453,0.08209913534800102,0.15264104100676312,0.0008560910880917729,0.006163855834260766,0.2810547042205291,0.008304083554490197,0.70447735639072,0.6097080729389607,over_250
983,Shenandoah University,49000,81400,56,7,False,True,True,False,False,False,False,False,True,False,False,False,VA,Private,4 Year,10370.0,32530.0,42900.0,32530.0,42900.0,3693.0,0.014351475764960736,0.07284050907121581,0.11129163281884646,0.04928242621175196,0.003249390739236393,0.048470078526942864,0.2510154346060114,0.04819929596533983,0.652315190901706,0.6404007581911725,top_250
984,Southern Oregon University,47200,81400,54,6,False,False,False,False,False,False,False,True,False,False,False,False,OR,Public,4 Year,13199.0,9654.0,22853.0,25584.0,38783.0,5954.0,0.011924756466241183,0.020826335236815586,0.01948270070540813,0.08011420893516963,0.004366812227074236,0.02519314746388982,0.1827342962714142,0.25361101780315753,0.5384615384615384,0.5829694323144105,over_250
985,Washburn University,48600,81300,55,4,False,False,False,False,False,False,False,True,False,False,False,False,KS,Public,4 Year,8237.0,8870.0,17107.0,19940.0,28177.0,6722.0,0.005801844689080631,0.011306158881285331,0.04864623623921452,0.06917584052365368,0.0008925914906277894,0.03629872061886343,0.16855102648021422,0.16929485272240405,0.6258554001785183,0.588664088069027,over_250
986,Johnson C Smith University,47400,81300,57,16,False,True,False,True,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
987,D'Youville College,51300,81300,72,5,False,True,False,False,False,False,False,False,False,False,False,False,NY,Private,4 Year,12224.0,26750.0,38974.0,26750.0,38974.0,3067.0,0.006521030322791001,0.0358656667753505,0.09031626997065537,0.03945223345288556,0.00032605151613955004,0.11607433974567982,0.19204434300619497,0.023801760678187154,0.668079556569938,0.6984023475709162,over_250
988,Kentucky Wesleyan College,43600,81200,64,14,False,True,True,False,False,False,False,False,False,False,False,False,KY,Private,4 Year,9764.0,26440.0,36204.0,26440.0,36204.0,709.0,0.0014104372355430183,0.004231311706629055,0.14386459802538787,0.01692524682651622,0.0,0.007052186177715092,0.16643159379407615,0.14527503526093088,0.6812411847672779,0.459802538787024,over_250
989,Southern Connecticut State University,50300,81200,50,6,False,False,False,False,False,False,False,True,False,False,False,False,CT,Public,4 Year,12860.0,10875.0,23735.0,22115.0,34975.0,10825.0,0.0017551963048498846,0.025034642032332563,0.14217090069284063,0.10290993071593534,0.00018475750577367207,0.004896073903002309,0.29330254041570436,0.08637413394919169,0.6154272517321017,0.6365819861431871,over_250
990,University of Alaska Southeast,53000,81200,74,3,False,False,False,False,False,False,False,True,False,False,False,False,AK,Public,4 Year,9200.0,7092.0,16292.0,19404.0,28604.0,2989.0,0.1134158581465373,0.03245232519237203,0.012713282034125126,0.05319504851120776,0.011040481766477083,0.00936768149882904,0.29140180662428905,0.16895282703245232,0.5302776848444296,0.6507193041150886,over_250
991,Jacksonville State University,44800,81200,63,7,False,False,False,False,True,False,False,True,False,False,False,False,AL,Public,4 Year,8100.0,10425.0,18525.0,20145.0,28245.0,8659.0,0.0070446933826076915,0.005774338838203026,0.23443815683104285,0.012703545444046657,0.0008084074373484236,0.024367709897216767,0.2607691419332486,0.029564614851599492,0.6852985333179351,0.5748931747314933,over_250
992,Hardin Simmons University,49100,81200,61,10,False,True,True,False,False,False,False,False,False,False,False,False,TX,Private,4 Year,8080.0,28990.0,37070.0,28990.0,37070.0,2084.0,0.0019193857965451055,0.012955854126679463,0.0710172744721689,0.14155470249520152,0.0009596928982725527,0.022552783109404992,0.2533589251439539,0.023032629558541268,0.7010556621880998,0.511996161228407,over_250
993,Southwestern Adventist University,46000,81200,72,13,False,True,True,False,False,False,False,False,False,False,False,False,TX,Private,4 Year,7600.0,21564.0,29164.0,21564.0,29164.0,810.0,0.0024691358024691358,0.05925925925925926,0.15679012345679014,0.42592592592592593,0.014814814814814815,0.043209876543209874,0.7,0.011111111111111112,0.24567901234567902,0.5814814814814815,over_250
994,Inter American University of Puerto Rico San German,44900,81200,0,19,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
995,Southwestern College (Kansas),50800,81100,62,10,False,True,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
996,University of Minnesota Crookston,51600,81100,57,4,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
997,The University of Texas at Tyler,52000,81100,61,12,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
998,Middle Tennessee State University,48000,81100,53,9,False,False,False,False,True,False,False,True,True,False,True,False,TN,Public,4 Year,9436.0,9206.0,18642.0,28364.0,37800.0,22729.0,0.0031237625940428526,0.025914030533679442,0.1938932641119275,0.04034493378503234,0.0009679264375907431,0.04082889700382771,0.29270975405869154,0.0076994148444718205,0.658761934093009,0.542346781644595,over_250
999,SUNY at Fredonia,44800,81100,45,10,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
1000,Bemidji State University,48700,81000,49,7,False,False,False,False,False,False,False,True,False,False,False,False,MN,Public,4 Year,8408.0,8696.0,17104.0,8696.0,17104.0,4986.0,0.026073004412354592,0.01022864019253911,0.016646610509426393,0.0188527878058564,0.00020056157240272763,0.01945447252306458,0.1022864019253911,0.05435218612113919,0.8239069394304052,0.562575210589651,over_250
1001,John Brown University,48400,81000,55,9,False,True,False,False,False,False,False,False,False,True,False,False,AR,Private,4 Year,9224.0,26928.0,36152.0,26928.0,36152.0,2850.0,0.017894736842105262,0.011929824561403509,0.037894736842105266,0.05333333333333334,0.0010526315789473684,0.037894736842105266,0.15824561403508772,0.03859649122807018,0.7652631578947369,0.5803508771929825,over_250
1002,Dominican University,49900,81000,49,5,False,True,True,False,False,False,False,False,False,False,False,False,IL,Private,4 Year,10241.0,33434.0,43675.0,33434.0,43675.0,3498.0,0.0008576329331046312,0.03630646083476272,0.09005145797598628,0.3244711263579188,0.002001143510577473,0.025443110348770726,0.46083476272155516,0.050314465408805034,0.46340766152086904,0.6978273299028016,over_250
1003,Howard Payne University,47700,81000,53,5,False,True,True,False,False,False,False,False,False,False,False,False,TX,Private,4 Year,8386.0,28090.0,36476.0,28090.0,36476.0,1137.0,0.002638522427440633,0.003518029903254178,0.0773966578715919,0.21372031662269128,0.0008795074758135445,0.0,0.3289357959542656,0.028144239226033423,0.6429199648197009,0.4925241864555849,over_250
1004,Winthrop University,46000,81000,50,9,False,False,False,False,True,False,False,True,False,False,False,False,SC,Public,4 Year,9312.0,15590.0,24902.0,29846.0,39158.0,6024.0,0.0038180610889774237,0.011786188579017264,0.2739043824701195,0.03602257636122178,0.0011620185922974768,0.03336653386454183,0.3510956175298805,0.0033200531208499337,0.6122177954847278,0.6869189907038512,over_250
1005,Southeastern Oklahoma State University,46000,81000,55,15,False,False,False,False,False,False,False,True,False,False,False,False,OK,Public,4 Year,6970.0,6750.0,13720.0,15390.0,22360.0,3878.0,0.17998968540484786,0.009541000515729758,0.05363589479112945,0.039711191335740074,0.0018050541516245488,0.025012893243940175,0.4192882929345023,0.0,0.5556988138215575,0.5420319752449716,over_250
1006,Murray State University,45900,80900,56,9,False,False,False,False,True,False,False,True,False,False,False,False,KY,Public,4 Year,9190.0,9084.0,18274.0,24540.0,33730.0,11207.0,0.0019630588025341305,0.008833764611403587,0.06924243776211296,0.017489069331667707,0.0005353796734183992,0.07361470509502989,0.11332203087356117,0.01561524047470331,0.7974480235567056,0.5863299723387169,over_250
1007,Transylvania University,48500,80900,51,25,False,True,True,True,False,False,True,False,False,False,False,False,KY,Private,4 Year,10460.0,38750.0,49210.0,38750.0,49210.0,1014.0,0.0009861932938856016,0.01972386587771203,0.03057199211045365,0.045364891518737675,0.0009861932938856016,0.03550295857988166,0.12721893491124261,0.03451676528599606,0.8027613412228797,0.5838264299802761,over_250
1008,Olivet College,45400,80900,45,9,False,True,True,False,False,False,False,False,False,False,False,False,MI,Private,4 Year,9590.0,27700.0,37290.0,27700.0,37290.0,1058.0,0.003780718336483932,0.006616257088846881,0.09829867674858223,0.057655954631379965,0.0,0.010396975425330813,0.2051039697542533,0.004725897920604915,0.779773156899811,0.4017013232514178,over_250
1009,McKendree University,47300,80900,59,7,False,True,True,False,False,False,False,False,False,False,False,False,IL,Private,4 Year,9920.0,30520.0,40440.0,30520.0,40440.0,3131.0,0.009581603321622485,0.012456084318109231,0.13094857872884064,0.038645800063877356,0.0038326413286489938,0.014691791759821143,0.2117534334078569,0.053976365378473334,0.7195784094538487,0.5835196422868093,over_250
1010,Savannah College of Art and Design,48300,80900,35,3,False,True,False,True,False,False,False,False,False,False,False,False,GA,Private,4 Year,14550.0,36630.0,51180.0,36630.0,51180.0,11347.0,0.005375870274081255,0.04503392967304133,0.11192385652595399,0.07570282894157046,0.0023794835639376045,0.19379571692958492,0.2418260333127699,0.048735348550277606,0.5156429012073676,0.6437824975764519,over_250
1011,Geneva College,48700,80900,66,18,False,True,True,False,False,False,False,False,False,False,False,False,PA,Private,4 Year,10170.0,26730.0,36900.0,26730.0,36900.0,1717.0,0.0011648223645894002,0.006988934187536401,0.09959231217239371,0.009318578916715201,0.0,0.0017472335468841002,0.13686662783925452,0.007571345369831101,0.8538147932440303,0.5259172976121141,over_250
1012,Alabama A & M University,51600,80800,57,20,False,False,False,False,True,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
1013,Southern New Hampshire University,49500,80800,51,8,False,True,False,False,False,False,False,False,False,False,False,False,NH,Private,4 Year,13120.0,31136.0,44256.0,31136.0,44256.0,43274.0,0.0035125017331423024,0.007787586079401026,0.05483662245228082,0.023316541110135418,0.000762582613116421,0.028908813606322505,0.09160234783010583,0.6288533530526413,0.25063548551093034,0.6075934741415169,over_250
1014,Rocky Mountain College,47800,80800,61,12,False,True,True,False,False,False,False,False,False,False,False,False,MT,Private,4 Year,8330.0,28512.0,36842.0,28512.0,36842.0,1007.0,0.020854021847070508,0.009930486593843098,0.031777557100297914,0.01787487586891758,0.004965243296921549,0.04667328699106256,0.1519364448857994,0.022840119165839126,0.7785501489572989,0.48361469712015887,over_250
1015,Plymouth State University,48000,80800,49,6,False,False,False,False,False,False,False,True,False,False,False,False,NH,Public,4 Year,11100.0,14099.0,25199.0,22769.0,33869.0,4855.0,0.002677651905252317,0.02059732234809475,0.020803295571575696,0.02512873326467559,0.0,0.025952626158599383,0.08177136972193615,0.11266735324407827,0.7796086508753862,0.5198764160659114,over_250
1016,Fort Lewis College,49000,80800,57,19,False,False,False,True,False,False,True,True,False,False,False,False,CO,Public,4 Year,9878.0,9040.0,18918.0,19696.0,29574.0,3791.0,0.2339752044315484,0.006330783434450013,0.0081772619361646,0.10234766552360855,0.0021102611448166712,0.013980480084410446,0.4128198364547613,0.02848852545502506,0.5447111580058032,0.48694275916644686,over_250
1017,Belmont University,48700,80800,47,3,False,True,True,False,True,False,False,False,False,False,False,False,TN,Private,4 Year,12120.0,34310.0,46430.0,34310.0,46430.0,7244.0,0.0022087244616234127,0.021673108779679734,0.043898398674765325,0.041413583655438985,0.000966316951960243,0.012562120375483158,0.14204859193815572,0.05383765875207068,0.7915516289342904,0.6181667586968526,over_250
1018,University of Wisconsin Parkside,47600,80800,49,17,False,False,False,True,False,False,True,True,False,False,False,False,WI,Public,4 Year,8026.0,7529.0,15555.0,15518.0,23544.0,4543.0,0.001981069777679947,0.029716046665199208,0.08452564384767774,0.12326656394453005,0.001981069777679947,0.021791767554479417,0.27779000660356595,0.004402377283733216,0.6960158485582214,0.5216817081223861,over_250
1019,Southern Nazarene University,47400,80800,63,5,False,True,True,False,False,False,False,False,False,False,False,False,OK,Private,4 Year,8496.0,25188.0,33684.0,25188.0,33684.0,2254.0,0.041259982253771074,0.024401064773735583,0.14108251996450755,0.05944986690328305,0.00354924578527063,0.03194321206743567,0.3007985803016859,0.031055900621118012,0.6362023070097604,0.5217391304347826,over_250
1020,Adams State University,45300,80700,53,3,False,False,False,False,False,False,False,True,False,False,False,False,CO,Public,4 Year,8782.0,9440.0,18222.0,20456.0,29238.0,3154.0,0.011731135066582118,0.011731135066582118,0.06055802155992391,0.25745085605580215,0.0031705770450221942,0.0,0.38459099556119214,0.0523145212428662,0.5630944831959417,0.5478757133798351,over_250
1021,San Diego Christian College,47700,80700,71,3,False,True,True,False,False,False,False,False,False,False,False,False,CA,Private,4 Year,11640.0,31404.0,43044.0,31404.0,43044.0,966.0,0.004140786749482402,0.021739130434782608,0.13354037267080746,0.2028985507246377,0.013457556935817806,0.021739130434782608,0.4140786749482402,0.10869565217391304,0.4554865424430642,0.5072463768115942,over_250
1022,Sweet Briar College,44800,80700,56,20,False,True,False,True,False,False,True,False,False,False,False,False,VA,Private,4 Year,13000.0,21000.0,34000.0,21000.0,34000.0,700.0,0.012857142857142857,0.025714285714285714,0.10142857142857142,0.08,0.0,0.027142857142857142,0.2571428571428571,0.02,0.6957142857142857,0.9642857142857143,over_250
1023,Kutztown University of Pennsylvania,46000,80600,47,8,False,False,False,False,False,False,False,True,False,False,False,False,PA,Public,4 Year,10334.0,10802.0,21136.0,14660.0,24994.0,9218.0,0.0015187676285528314,0.010631373399869819,0.07615534823172054,0.07170752874810155,0.0016272510305923194,0.010956823605988283,0.1829030158385767,0.018442178346712954,0.7876979822087221,0.5740941635929703,over_250
1024,Heidelberg University,45700,80600,51,9,False,True,True,False,False,False,False,False,False,False,False,False,OH,Private,4 Year,10400.0,31000.0,41400.0,31000.0,41400.0,1230.0,0.0016260162601626016,0.01788617886178862,0.056910569105691054,0.026829268292682926,0.0016260162601626016,0.0024390243902439024,0.13577235772357724,0.12439024390243902,0.7373983739837399,0.5065040650406504,over_250
1025,Maryville University of Saint Louis,48300,80500,55,2,False,True,False,False,False,False,False,False,True,False,False,False,MO,Private,4 Year,10088.0,28470.0,38558.0,28470.0,38558.0,5931.0,0.0065756196256954984,0.02765132355420671,0.09728544933400776,0.03692463328275165,0.002191873208565166,0.018715225088517955,0.19457089866801552,0.041476985331310064,0.7452368909121565,0.7904232001348845,over_250
1026,University of Arkansas at Little Rock,47600,80500,57,13,False,False,False,False,True,False,False,True,True,False,False,False,AR,Public,4 Year,8930.0,8966.0,17896.0,21206.0,30136.0,11645.0,0.0037784456848432802,0.0223271790468012,0.22541863460712752,0.06122799484757407,0.0,0.041219407471017606,0.38342636324602836,0.008673250322026621,0.5666809789609274,0.595276942893946,over_250
1027,Arkansas State University Main Campus,45500,80500,53,7,False,False,False,False,True,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
1028,Methodist University,47000,80500,59,9,False,True,True,False,False,False,False,False,False,False,False,False,NC,Private,4 Year,12890.0,33846.0,46736.0,33846.0,46736.0,2461.0,0.008126777732629013,0.015034538805363673,0.18447785453067858,0.07557903291344982,0.0020316944331572532,0.0625761885412434,0.31897602600568875,0.11377488825680618,0.5046728971962616,0.46281999187322226,over_250
1029,Marymount Manhattan College,53000,80500,35,2,False,True,False,True,False,False,True,False,False,False,False,False,NY,Private,4 Year,16832.0,33778.0,50610.0,33778.0,50610.0,1858.0,0.008611410118406888,0.02906350914962325,0.0984930032292788,0.16738428417653392,0.0016146393972012918,0.04897739504843918,0.3186221743810549,0.0581270182992465,0.5742734122712594,0.7664155005382132,over_250
1030,Nyack College,48100,80500,64,1,False,True,True,False,False,False,False,False,False,False,False,False,NY,Private,4 Year,9450.0,25350.0,34800.0,25350.0,34800.0,2896.0,0.0024171270718232043,0.12430939226519337,0.31215469613259667,0.2683011049723757,0.0020718232044198894,0.0555939226519337,0.724792817679558,0.029005524861878452,0.19060773480662985,0.5973756906077348,over_250
1031,Delaware Valley University,46600,80500,54,16,False,True,False,False,False,False,False,False,False,False,False,False,PA,Private,4 Year,14340.0,39440.0,53780.0,39440.0,53780.0,,,,,,,,,,,,over_250
